1970-01-01 08:00:00.000000000,1,131060214,44,5845000,1
1970-01-01 08:00:00.000000000,1,113318602,600,5850000,1
1970-01-01 08:00:00.000000000,1,241362627,20,5805400,1
1970-01-01 08:00:00.000000000,1,259407340,100,5788900,-1
1970-01-01 08:00:00.000000000,1,267546540,100,5783300,1
1970-01-01 08:00:00.000000000,1,133112645,100,5846500,1
1970-01-01 08:00:00.000000000,1,132850654,62,5848100,1
1970-01-01 08:00:00.000000000,1,270447600,100,5780700,-1
1970-01-01 08:00:00.000000000,1,132546387,25,5848100,1
1970-01-01 08:00:00.000000000,1,112091317,150,5840000,1
1970-01-01 08:00:00.000000000,1,129062664,100,5853000,-1
1970-01-01 08:00:00.000000000,1,268231729,100,5776000,1
1970-01-01 08:00:00.000000000,1,249540577,60,5793000,1
1970-01-01 08:00:00.000000000,1,131125248,62,5850100,-1
1970-01-01 08:00:00.000000000,1,259407330,100,5787400,-1
1970-01-01 08:00:00.000000000,1,173469889,59,5823400,1
1970-01-01 08:00:00.000000000,1,131097217,100,5850100,-1
1970-01-01 08:00:00.000000000,1,130337495,27,5849900,-1
1970-01-01 08:00:00.000000000,1,277289374,100,5777500,1
1970-01-01 08:00:00.000000000,1,90443929,100,5877000,1
1970-01-01 08:00:00.000000000,1,129752195,100,5846800,1
1970-01-01 08:00:00.000000000,1,258757876,75,5787800,1
1970-01-01 08:00:00.000000000,1,282019109,100,5779100,-1
1970-01-01 08:00:00.000000000,1,170251863,23,5840000,-1
1970-01-01 08:00:00.000000000,1,129252133,100,5847200,1
1970-01-01 08:00:00.000000000,1,128737002,100,5848100,1
1970-01-01 08:00:00.000000000,1,139454281,1,5838500,1
1970-01-01 08:00:00.000000000,1,169249827,100,5831400,1
1970-01-01 08:00:00.000000000,1,127400603,100,5850000,-1
1970-01-01 08:00:00.000000000,1,126766636,586,5850000,-1
1970-01-01 08:00:00.000000000,1,130342205,10,5845100,1
1970-01-01 08:00:00.000000000,1,126540849,14,5850000,-1
1970-01-01 08:00:00.000000000,1,877394,1,5800000,1
1970-01-01 08:00:00.000000000,1,122196175,51,5845000,1
1970-01-01 08:00:00.000000000,1,124747277,1,5850000,-1
1970-01-01 08:00:00.000000000,1,243323517,20,5806000,1
1970-01-01 08:00:00.000000000,1,107714271,299,5852700,1
